material_id,actual,predicted
mp-569322,0.0,0.5115258537337659
mp-569388,0.0,0.5115258537337659
mp-1217357,0.0,0.5723622327380951
mp-32682,0.0,0.5723622327380951
mp-10187,0.0,0.4928925930097676
mp-28105,0.0,0.7935175499999993
mp-849078,0.0,0.642401346428571
mp-976809,0.0,0.6354718726190471
mp-976881,0.0,0.6354718726190471
mp-1220109,0.0,0.678988851032448
mp-362,0.0,0.678988851032448
mp-850086,0.0,0.678988851032448
mp-1050,0.0,0.8274241499999989
mp-767469,0.0,0.8103712166666659
mp-1202035,0.0,0.8206567767102786
mp-976920,0.0,0.8206567767102786
mp-1547,0.0,0.8205876100436119
mp-594,0.0,0.8205876100436119
mp-1042115,0.0,0.8669418999999996
mp-1094089,0.0,0.8669418999999996
mp-1103643,0.0,0.8669418999999996
mp-1180046,0.2404,0.8669418999999996
mp-1411545,0.527899999999999,0.8669418999999996
mp-1444811,0.0,0.8669418999999996
mp-2282,0.0,0.8669418999999996
mp-849053,0.0,0.8669418999999996
mp-849059,0.0,0.8669418999999996
mp-849075,0.0,0.8669418999999996
mp-849079,0.0,0.8669418999999996
mp-849092,0.0,0.8669418999999996
mp-850068,0.0,0.8669418999999996
mp-850131,0.0,0.8669418999999996
mp-685124,0.0,0.8836101017316008
mp-1186370,0.0,0.8425250023809516
mp-2056,0.0,0.8998557200800665
mp-1120781,0.0,0.8359750683982676
mp-573,0.0,0.8359750683982676
mp-1219986,0.0,0.8883240057943521
mp-568251,0.0,0.8883240057943521
mp-15651,0.0,0.8967511391276858
mp-571033,0.0,0.8967511391276858
mp-662,0.0,0.8967511391276858
mp-1071078,0.0,0.9001099072871568
mp-20901,0.0,0.9001099072871568
mp-684997,0.0,0.5701170372266617
mp-976953,0.0,0.6866525571428568
mp-31103,0.0,0.7032563797619044
mp-1220085,0.0,0.6086211588383833
mp-10264,0.0,0.7473369273809521
mp-203,0.0,0.7473369273809521
mp-1102324,0.0,0.5898583229409475
mp-2578,0.0,0.5898583229409475
mp-393,0.0,0.6885751003968248
mp-1186431,0.0,0.708099832539682
mp-558378,0.0,0.708099832539682
mp-7819,0.0,0.7259646436507933
mp-20250,0.0,0.8717281083333333
mp-13682,0.420999999999999,0.994916129131652
mp-1186463,0.0,1.2016803190476184
mp-21765,0.0,0.9156275549843383
mp-568593,0.0,0.9152730095238093
mp-7818,0.0,0.9514741706349202
mp-618,0.0,0.9365461706349204
mp-2503,0.0,0.9157914153181624
mp-21165,0.0,0.9059470633176717
mp-571383,0.1783,0.9059470633176717
mp-1120759,1.3767,0.9513213157509156
mp-2418,0.4001,0.9513213157509156
mp-782,0.0,0.6368060799783545
mp-613,0.0,0.8257848787938622
mp-1217443,0.0,0.7498529682539679
mp-30067,0.0,0.7403336682539678
mp-638586,0.0,0.8397749015873012
